city,case_id,category,district,addr,x,y,start_date,end_date,blocks_traffic,unit,source
new_taipei,347944,民生,三芝區,三芝區埔坪里村里埔頭坑52號,301092.7344142044,2795177.774641868,2026-05-13,2026-05-22,,暢禾企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347946,緊急,三芝區,三芝區古庄里村里車新路68號,299096.8019315618,2795327.4800893012,2026-05-12,2026-05-18,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347947,民生,三芝區,三芝區埔頭里村里淡金路一段41號,300313.8205242983,2794598.4519999404,2026-05-13,2026-05-26,,暢禾企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347948,民生,三芝區,三芝區埔坪里村里民生街64巷13號,300734.8432019732,2794127.3464817363,2026-05-13,2026-06-18,,暢禾企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347949,民生,三芝區,三芝區古庄里村里古庄99之4號,299773.90043035,2795601.2003602777,2026-05-13,2026-06-18,,暢禾企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347950,緊急,中和區,中和區明德里村里華福街71巷20號,297181.7184841814,2765521.9869208043,2026-05-11,2026-05-26,,承展工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347951,緊急,新莊區,新莊區海山里村里瓊泰路219號,294712.9638296259,2769553.0864441,2026-05-12,2026-06-12,,千暉工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347953,民生,三芝區,三芝區茂長里村里迎旭街26號,301474.3813862823,2794256.51091728,2026-05-13,2026-05-26,,暢禾企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347954,一般,三重區,三重區永安里村里車路頭街,298860.0680905627,2774037.426028379,2026-06-01,2026-06-10,,金樹水電工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347955,民生,新莊區,新莊區昌信里村里中原路83號,296108.2483364195,2771886.2006065724,2026-06-03,2026-07-24,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347957,民生,淡水區,淡水區大庄里村里新市一路一段99巷53號,293470.3149614737,2786760.7455038726,2026-06-08,2026-06-26,,得豐電氣工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347959,一般,汐止區,汐止區環河里村里南陽街79號,312958.4384695645,2772927.4385413313,2026-05-14,2026-05-20,,鴻越水資源有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347965,緊急,板橋區,板橋區華翠里村里莊敬路125巷3弄1號,297663.7832267406,2768658.719468746,2026-05-12,2026-06-05,,新海瓦斯股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347966,一般,中和區,中和區興南里村里興南路一段74號,301557.0683358918,2764760.8005328514,2026-05-25,2026-06-02,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347967,新建房屋,泰山區,泰山區楓樹里村里明志路一段50號,293678.4161307787,2773057.9217387135,2026-06-01,2026-06-28,,東松工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347976,一般,淡水區,淡水區福德里村里自強路51號,296578.6120426565,2780303.667489932,2026-05-18,2026-05-20,,呈通工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347977,一般,淡水區,淡水區福德里村里自強路120號,296689.9045083689,2780502.2667751373,2026-05-25,2026-05-26,,呈通工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347978,緊急,中和區,中和區秀仁里村里自強路8巷6號,302490.3062003418,2765432.6592959194,2026-05-12,2026-06-21,,嘉昇昌實業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347979,緊急,蘆洲區,蘆洲區復興里村里環堤大道,298519.8531308249,2776425.0201164186,2026-05-12,2026-05-14,,士緯營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347981,一般,淡水區,淡水區水碓里村里北新路8號,294814.9375718137,2785526.8754455894,2026-06-01,2026-06-09,,得豐電氣工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347984,民生,新莊區,新莊區龍鳳里村里青山路一段98號,291113.3128744017,2768963.993919225,2026-05-15,2026-06-01,,銓陽工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347986,新建房屋,三重區,三重區光田里村里中華路5號,298813.4744990713,2772519.8202777132,2026-05-18,2026-06-10,,士緯營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347987,一般,三芝區,三芝區埔頭里村里育英街22號,300500.5121091576,2794442.759652265,2026-05-18,2026-05-27,,勤曜電氣工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347989,民生,新莊區,新莊區福營里村里中正路495號,294482.3445150451,2769568.203745113,2026-06-15,2026-06-26,,安鴻工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347998,緊急,新莊區,新莊區立人里村里中正路108號,295791.5001276229,2769898.5407360266,2026-05-12,2026-05-30,,千暉工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,347999,一般,石門區,石門區老梅里村里老梅路46號,305035.7871828406,2797778.3014310757,2026-05-25,2026-06-04,,勤曜電氣工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348002,民生,土城區,土城區祖田里村里中央路四段321巷34弄8號,291693.3067251131,2760291.523947534,2026-05-18,2026-06-19,,上睿工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348004,緊急,淡水區,淡水區忠寮里村里水尾子3號,296880.5327878489,2787457.5564841935,2026-05-13,2026-05-29,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348005,民生,板橋區,板橋區港嘴里村里萬板路,298695.4409860768,2768889.3124265363,2026-06-01,2026-06-19,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348007,新建房屋,新店區,新店區中山里村里央北一路,303021.6525569486,2763544.4723974797,2026-06-04,2026-06-14,,億金營造股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348008,一般,新莊區,新莊區立德里村里和興街,295043.58365822,2770136.935986786,2026-05-25,2026-05-28,,五通工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348009,緊急,淡水區,淡水區忠寮里村里演戲埔腳3號,297563.8651140544,2787321.834459415,2026-05-13,2026-05-29,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348011,新建房屋,林口區,林口區中湖里村里中北二街67號,288755.9963068956,2775762.9465196417,2026-06-08,2026-06-15,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348012,民生,林口區,林口區西林里村里中正路553號,288474.2527429537,2774358.711074227,2026-07-10,2026-07-18,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348014,新建房屋,泰山區,泰山區貴和里村里貴陽街11號,292541.6611934567,2769528.307124417,2026-07-08,2026-07-16,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348015,一般,三重區,三重區福民里村里環河南路221巷42號,299519.8205263083,2771725.74296075,2026-05-18,2026-05-20,,東鴻國際工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348016,一般,林口區,林口區中湖里村里文林街53號,288346.5686085348,2775748.8420763114,2026-07-03,2026-07-10,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348017,一般,三重區,三重區長安里村里文化北路198號,300246.3578996183,2773395.804163443,2026-05-18,2026-05-20,,東鴻國際工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348019,民生,林口區,林口區西林里村里竹林路12號,289030.3540855491,2774413.7593975,2026-06-08,2026-06-12,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348021,緊急,土城區,土城區頂福里村里福寧街8號,292168.8297857986,2760933.4843445667,2026-05-13,2026-06-05,,上睿工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348022,新建房屋,泰山區,泰山區貴和里村里新北大道六段462號,292571.6655913795,2769515.304818299,2026-06-29,2026-07-03,,欣麟興業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348024,一般,板橋區,板橋區光仁里村里中山路二段233號,298165.9587839203,2767798.81782959,2026-05-25,2026-06-02,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348032,民生,林口區,林口區湖南里村里文林五街33號,287647.3755002239,2775246.9241215372,2026-06-03,2026-06-11,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348037,民生,中和區,中和區民安里村里民安街1號,298541.5490547355,2765967.228662054,2026-06-12,2026-06-16,,國盛電氣工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348039,新建房屋,新店區,新店區中山里村里中山路,303053.292210672,2763510.688619,2026-06-01,2026-06-03,,佳河環境工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348040,民生,八里區,八里區龍源里村里龍形二街2號,295430.3327732927,2780383.97267423,2026-06-01,2026-06-05,,欣麟興業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348041,民生,八里區,八里區大崁里村里中山路一段77號,292099.5836167599,2783507.5921017793,2026-05-25,2026-05-30,,承展工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348042,一般,三重區,三重區長泰里村里長樂街23號,300464.6474342676,2773499.802873135,2026-05-18,2026-05-20,,東鴻國際工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348043,民生,蘆洲區,蘆洲區鷺江里村里信義路343巷16號,298140.4298092089,2775484.250060579,2026-05-25,2026-05-30,,承展工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348046,一般,三峽區,三峽區永舘里村里民生街249號,287412.2592147987,2758608.065472736,2026-06-08,2026-06-10,,鑫雄工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348047,新建房屋,三重區,三重區龍濱里村里龍門路272號,300592.3003639333,2774075.6449871073,2026-05-18,2026-06-02,,昱丞工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348049,一般,金山區,金山區和平里村里中興路1號,314663.6953395228,2790148.8113771784,2026-05-25,2026-06-04,,勤曜電氣工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348052,一般,金山區,金山區美田里村里清水路,313600.4492458554,2791100.036109048,2026-05-27,2026-06-05,,勤曜電氣工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348053,民生,林口區,林口區仁愛里村里文化二路一段222號,287402.3817844464,2773973.3260262613,2026-06-29,2026-07-07,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348056,一般,瑞芳區,瑞芳區吉安里村里大埔路220號,326720.239832179,2777316.1804987798,2026-05-28,2026-06-09,,勤曜電氣工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348058,民生,五股區,五股區民義里村里民義路一段218號,293312.692700355,2775889.755223486,2026-06-27,2026-06-28,,安鴻工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348059,新建房屋,三峽區,三峽區溪東里村里橫溪路99巷58號,290423.8334683261,2758886.5087651047,2026-05-22,2026-05-31,,鑫雄工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348063,民生,新莊區,新莊區福興里村里五工三路94巷5號,296257.8270033184,2773153.969441074,2026-06-06,2026-06-28,,安鴻工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348064,緊急,中和區,中和區文元里村里員山路150之30號,298601.7161586101,2765677.77821444,2026-05-14,2026-06-21,,嘉昇昌實業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348065,緊急,淡水區,淡水區坪頂里村里坪頂路,298118.8145885946,2783678.243611035,2026-05-14,2026-06-18,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348071,新建房屋,三重區,三重區五華里村里五華街59號,299715.6660889807,2775005.0925967568,2026-06-01,2026-06-05,,淳成實業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348078,緊急,板橋區,板橋區鄉雲里村里大華街73號,296367.0518123627,2766244.8941065064,2026-05-17,2026-06-19,,金華泰瓦斯工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348079,一般,汐止區,汐止區保安里村里汐平路一段92號,319084.1408492247,2773623.0491793626,2026-05-21,2026-05-27,,鴻越水資源有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348081,一般,蘆洲區,蘆洲區仁義里村里信義路213號,298344.9727371882,2775108.878684593,2026-06-01,2026-06-03,,金樹水電工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348082,一般,淡水區,淡水區民權里村里民權路201號,296249.87272477,2780365.7614857433,2026-05-20,2026-05-22,,瑞通營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348083,計畫,永和區,永和區福林里村里竹林路201巷,302767.4284743306,2766909.358142145,2026-05-18,2026-08-15,,萬碁工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348084,一般,三芝區,三芝區埔頭里村里中山路一段12號,300456.8450126009,2794498.680966523,2026-05-20,2026-05-22,,瑞通營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348085,一般,八里區,八里區大崁里村里大崁一街1-1號,292399.6137218309,2783309.5818928815,2026-05-20,2026-06-03,,金樹水電工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348087,一般,三重區,三重區博愛里村里自由街49號,298302.2111010082,2773239.335351595,2026-05-18,2026-05-26,,駿祥工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348089,一般,汐止區,汐止區湖光里村里康寧街,314149.9122615135,2773772.8844891004,2026-05-28,2026-06-03,,鴻越水資源有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348095,民生,新莊區,新莊區立人里村里中港路25號,295921.4460130601,2770002.7258251123,2026-05-20,2026-05-25,,士緯營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348097,一般,蘆洲區,蘆洲區保佑里村里中正路192巷8號,297169.0807786835,2775656.841668266,2026-05-26,2026-05-30,,芝銘有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348099,民生,泰山區,泰山區黎明里村里泰山路,293158.1686772016,2773165.0215005414,2026-06-01,2026-06-08,,造隆電氣工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348100,緊急,林口區,林口區林口里村里中山路33號,289946.0385789257,2774412.3905786444,2026-05-15,2026-06-05,,東松工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348102,一般,板橋區,板橋區福星里村里重慶路194號,296688.5139354808,2766188.8621205366,2026-05-25,2026-06-19,,富鴻網股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348108,緊急,新莊區,新莊區南港里村里四維路182巷8號,292576.6668229579,2768270.1225368995,2026-05-15,2026-06-12,,千暉工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348109,緊急,淡水區,淡水區坪頂里村里坪頂路558號,298260.8740097614,2783667.3001077273,2026-05-15,2026-06-18,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348112,緊急,中和區,中和區正行里村里圓通路141巷35弄1號,300370.5477281431,2765351.7345851073,2026-05-15,2026-06-09,,穩豐工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348114,民生,五股區,五股區成泰里村里新五路二段572號,294708.1346170247,2775379.7079685554,2026-06-02,2026-06-03,,良銓營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348115,民生,中和區,中和區中原里村里立言街56號,299318.5004664842,2766672.8292677174,2026-06-06,2026-06-15,,景峯企業工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348118,計畫,三重區,三重區重明里村里重陽路一段44巷9號,299022.0278030225,2772213.837819672,2026-06-18,2026-07-25,,正川工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348125,民生,板橋區,板橋區福安里村里大觀路二段265巷60弄39號,294590.0979978092,2765613.7989947256,2026-06-01,2026-06-09,,承展工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348127,民生,板橋區,板橋區漢生里村里光正街42號,296623.1614377117,2767771.8169524968,2026-06-01,2026-06-09,,承展工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348128,民生,板橋區,板橋區公舘里村里文化路一段285巷2弄28號,296835.5158103682,2768034.9491573754,2026-06-01,2026-06-09,,承展工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348130,一般,石碇區,石碇區格頭里村里北宜路五段,314789.5737998952,2760673.9192535556,2026-06-10,2026-07-07,,祥昌水管工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348131,新建房屋,板橋區,板橋區溪頭里村里雙十路三段70巷9號,297485.9071643748,2769465.2184240916,2026-06-01,2026-06-09,,承展工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348134,緊急,新店區,新店區屈尺里村里櫻花街,305350.9201151872,2756898.1101396517,2026-05-15,2026-06-04,,壯為工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348145,緊急,淡水區,淡水區學府里村里學府路136巷5號,295470.3356880622,2785019.888599407,2026-05-16,2026-06-18,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348146,一般,樹林區,樹林區保安里村里樹新路31號,293366.1887598087,2765628.00582811,2026-05-20,2026-05-22,,五通工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348147,緊急,新莊區,新莊區建安里村里後港一路114號,293265.3475886302,2768842.0802646866,2026-05-16,2026-06-12,,千暉工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348150,緊急,三重區,三重區碧華里村里溪尾街路燈270067號,299193.9468888738,2775186.473553321,2026-05-16,2026-06-06,,良銓營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348154,民生,板橋區,板橋區光復里村里中山路二段482號,298973.3764355749,2768310.117784639,2026-06-06,2026-06-20,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348156,緊急,蘆洲區,蘆洲區保和里村里得勝街8號,297861.3089897837,2775168.644490334,2026-05-18,2026-05-19,,士緯營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348157,一般,三峽區,三峽區龍埔里村里三樹路98巷,288843.4187525467,2759149.8852006,2026-06-10,2026-06-11,,乙辰電器工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348161,一般,板橋區,板橋區華翠里村里莒光路157號,297603.3546682498,2768537.5870739277,2026-06-01,2026-06-18,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348164,緊急,中和區,中和區中安里村里永貞路274號,301835.1396098166,2766294.5658912226,2026-05-16,2026-06-21,,嘉昇昌實業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348167,緊急,土城區,土城區金城里村里金城路三段52巷,297032.8773539669,2764373.8399246885,2026-05-16,2026-06-11,,上睿工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348170,緊急,永和區,永和區潭安里村里安樂路50巷,301958.8583087958,2765581.549781701,2026-05-16,2026-05-31,,加晟工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348174,緊急,林口區,林口區菁湖里村里竹林路265-1號,289228.6941332179,2774722.0287994067,2026-05-17,2026-05-17,,翔禾管線工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348175,新建房屋,三重區,三重區清和里村里中央南路52號,300588.6983511116,2772719.31428535,2026-06-01,2026-06-05,,帆達有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348177,緊急,泰山區,泰山區同榮里村里辭修路,293387.4311481179,2772249.9112682235,2026-05-19,2026-06-21,,靖原工程行,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348181,緊急,中和區,中和區漳和里村里景新街57巷9號,300936.3309104283,2765785.5217839233,2026-05-18,2026-06-21,,嘉昇昌實業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,348183,緊急,新莊區,新莊區西盛里村里瓊林南路108號,293802.5494795423,2767166.4523042026,2026-05-18,2026-06-12,,千暉工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
